date,jyo_cd,race_no,boat_no,racer_id,racer_name,racer_win_rate,motor_no,motor_2ren,boat_hull_no,boat_2ren,start_time,race_name,exhibition_time,tilt,temperature,weather,wind_speed,wind_direction,water_temperature,wave_height,rank,tansho
20241203,18,12,3,4434,,6.11,13,25.44,16,35.00,14:28,準優勝戦 1800m,7.02,-0.5,17.0,1,4,9,16.0,4,2,0.0
20241203,18,12,4,4436,,6.56,12,29.60,61,24.00,14:28,準優勝戦 1800m,7.00,0.0,17.0,1,4,9,16.0,4,4,0.0
20241203,18,12,5,3912,,5.70,17,34.13,59,28.00,14:28,準優勝戦 1800m,7.03,-0.5,17.0,1,4,9,16.0,4,5,0.0
20241203,18,12,6,4017,,6.20,43,35.07,17,12.00,14:28,準優勝戦 1800m,7.07,0.0,17.0,1,4,9,16.0,4,6,0.0
20241203,19,1,1,3992,,5.89,26,24.83,73,31.37,17:15,予選 1800m,6.83,-0.5,8.0,1,2,3,14.0,2,1,180.0
20241203,19,1,2,4978,,4.15,46,30.86,30,36.84,17:15,予選 1800m,6.83,-0.5,8.0,1,2,3,14.0,2,4,0.0
20241203,19,1,3,4081,,4.46,56,36.42,47,33.33,17:15,予選 1800m,6.86,-0.5,8.0,1,2,3,14.0,2,2,0.0
20241203,19,1,4,4725,,4.39,40,27.04,44,30.52,17:15,予選 1800m,6.89,-0.5,8.0,1,2,3,14.0,2,3,0.0
20241203,19,1,5,4636,,3.60,57,37.27,45,43.59,17:15,予選 1800m,6.93,-0.5,8.0,1,2,3,14.0,2,6,0.0
20241203,19,1,6,3427,,2.59,60,34.15,48,37.25,17:15,予選 1800m,6.91,0.0,8.0,1,2,3,14.0,2,5,0.0
20241203,19,2,1,4970,,1.86,35,32.03,40,34.19,17:38,予選 1800m,6.82,-0.5,13.0,1,3,3,14.0,3,6,0.0
20241203,19,2,2,4113,,4.98,13,28.30,33,33.55,17:38,予選 1800m,6.81,-0.5,13.0,1,3,3,14.0,3,5,0.0
20241203,19,2,3,4563,,3.98,29,29.30,25,29.22,17:38,予選 1800m,6.80,0.0,13.0,1,3,3,14.0,3,4,0.0
20241203,19,2,4,4761,,6.32,12,28.14,49,39.22,17:38,予選 1800m,6.78,0.0,13.0,1,3,3,14.0,3,1,480.0
20241203,19,2,5,4872,,4.41,39,36.30,50,30.32,17:38,予選 1800m,6.86,-0.5,13.0,1,3,3,14.0,3,3,0.0
20241203,19,2,6,3901,,4.50,23,32.26,65,42.11,17:38,予選 1800m,6.83,0.0,13.0,1,3,3,14.0,3,2,0.0
20241203,19,3,1,3361,,3.65,43,23.81,52,27.92,18:01,予選 1800m,6.87,-0.5,13.0,1,2,3,14.0,2,5,0.0
20241203,19,3,2,4449,,4.25,38,28.22,31,32.05,18:01,予選 1800m,6.76,-0.5,13.0,1,2,3,14.0,2,6,0.0
20241203,19,3,3,4506,,5.57,72,25.66,63,38.82,18:01,予選 1800m,6.83,-0.5,13.0,1,2,3,14.0,2,1,360.0
20241203,19,3,4,4557,,5.08,66,44.14,16,24.52,18:01,予選 1800m,6.76,-0.5,13.0,1,2,3,14.0,2,2,0.0
20241203,19,3,5,4239,,6.42,11,43.59,28,30.97,18:01,予選 1800m,6.80,-0.5,13.0,1,2,3,14.0,2,3,0.0
20241203,19,3,6,3432,,4.78,55,32.93,75,39.10,18:01,予選 1800m,6.73,-0.5,13.0,1,2,3,14.0,2,4,0.0
20241203,19,4,1,4614,,5.97,50,36.00,12,27.03,18:24,予選 1800m,6.76,-0.5,13.0,1,2,3,14.0,2,3,0.0
20241203,19,4,2,5136,,6.13,69,44.23,21,25.85,18:24,予選 1800m,6.79,-0.5,13.0,1,2,3,14.0,2,2,0.0
20241203,19,4,3,4306,,5.43,75,32.88,69,29.11,18:24,予選 1800m,6.83,-0.5,13.0,1,2,3,14.0,2,4,0.0
20241203,19,4,4,4550,,4.64,24,25.85,60,30.72,18:24,予選 1800m,6.80,-0.5,13.0,1,2,3,14.0,2,5,0.0
20241203,19,4,5,5374,,2.00,59,37.84,42,23.33,18:24,予選 1800m,6.80,0.0,13.0,1,2,3,14.0,2,6,0.0
20241203,19,4,6,3717,,5.74,68,42.25,27,32.90,18:24,予選 1800m,6.80,-0.5,13.0,1,2,3,14.0,2,1,1530.0
20241203,19,5,1,3826,,5.84,21,41.06,66,37.18,18:51,シーモ戦 1800m,6.74,-0.5,13.0,1,2,3,14.0,2,1,130.0
20241203,19,5,2,4116,,4.80,63,37.95,70,37.25,18:51,シーモ戦 1800m,6.85,-0.5,13.0,1,2,3,14.0,2,5,0.0
20241203,19,5,3,4931,,6.56,14,28.57,17,27.52,18:51,シーモ戦 1800m,6.83,-0.5,13.0,1,2,3,14.0,2,2,0.0
20241203,19,5,4,4675,,4.70,54,25.48,13,33.97,18:51,シーモ戦 1800m,6.80,0.0,13.0,1,2,3,14.0,2,3,0.0
20241203,19,5,5,4815,,4.81,37,28.03,23,34.19,18:51,シーモ戦 1800m,6.88,-0.5,13.0,1,2,3,14.0,2,4,0.0
20241203,19,5,6,3333,,6.02,41,39.19,11,37.42,18:51,シーモ戦 1800m,6.82,-0.5,13.0,1,2,3,14.0,2,6,0.0
20241203,19,6,1,5115,,5.07,42,26.71,53,27.89,19:14,予選 1800m,6.78,0.0,12.0,1,2,3,14.0,2,1,190.0
20241203,19,6,2,4779,,3.94,36,37.86,18,32.90,19:14,予選 1800m,6.79,-0.5,12.0,1,2,3,14.0,2,5,0.0
20241203,19,6,3,4154,,5.32,51,22.75,74,41.94,19:14,予選 1800m,6.86,-0.5,12.0,1,2,3,14.0,2,3,0.0
20241203,19,6,4,3961,,5.82,20,37.33,64,25.87,19:14,予選 1800m,6.79,-0.5,12.0,1,2,3,14.0,2,2,0.0
20241203,19,6,5,5255,,5.15,32,31.61,57,32.24,19:14,予選 1800m,6.77,-0.5,12.0,1,2,3,14.0,2,4,0.0
20241203,19,6,6,3616,,5.80,15,34.76,32,29.22,19:14,予選 1800m,6.79,-0.5,12.0,1,2,3,14.0,2,6,0.0
20241203,19,7,1,3805,,5.77,19,34.38,67,38.71,19:37,ふく〜る特賞 1800m,6.90,-0.5,13.0,1,2,3,14.0,2,1,140.0
20241203,19,7,2,4976,,5.45,31,29.49,29,32.05,19:37,ふく〜る特賞 1800m,6.84,-0.5,13.0,1,2,3,14.0,2,4,0.0
20241203,19,7,3,4113,,4.98,13,28.30,33,33.55,19:37,ふく〜る特賞 1800m,6.81,-0.5,13.0,1,2,3,14.0,2,2,0.0
20241203,19,7,4,4081,,4.46,56,36.42,47,33.33,19:37,ふく〜る特賞 1800m,6.87,-0.5,13.0,1,2,3,14.0,2,6,0.0
20241203,19,7,5,5017,,7.35,44,40.85,72,34.21,19:37,ふく〜る特賞 1800m,6.82,-0.5,13.0,1,2,3,14.0,2,3,0.0
20241203,19,7,6,4364,,7.07,73,33.58,24,32.26,19:37,ふく〜る特賞 1800m,6.84,0.0,13.0,1,2,3,14.0,2,5,0.0
20241203,19,8,1,4230,,6.45,34,32.87,54,26.35,20:03,予選 1800m,6.82,0.0,12.0,1,2,3,14.0,2,1,100.0
20241203,19,8,2,4872,,4.41,39,36.30,50,30.32,20:03,予選 1800m,6.90,-0.5,12.0,1,2,3,14.0,2,5,0.0
20241203,19,8,3,4449,,4.25,38,28.22,31,32.05,20:03,予選 1800m,6.81,-0.5,12.0,1,2,3,14.0,2,2,0.0
20241203,19,8,4,4382,,4.49,65,40.85,68,36.84,20:03,予選 1800m,6.90,0.0,12.0,1,2,3,14.0,2,4,0.0
20241203,19,8,5,4978,,4.15,46,30.86,30,36.84,20:03,予選 1800m,6.84,-0.5,12.0,1,2,3,14.0,2,3,0.0
20241203,19,8,6,5374,,2.00,59,37.84,42,23.33,20:03,予選 1800m,6.82,0.0,12.0,1,2,3,14.0,2,6,0.0
20241203,19,9,1,4649,,5.79,25,26.49,35,30.77,20:26,予選 1800m,6.81,-0.5,10.0,1,1,3,14.0,1,1,110.0
20241203,19,9,2,4557,,5.08,66,44.14,16,24.52,20:26,予選 1800m,6.84,-0.5,10.0,1,1,3,14.0,1,2,0.0
20241203,19,9,3,4550,,4.64,24,25.85,60,30.72,20:26,予選 1800m,6.81,-0.5,10.0,1,1,3,14.0,1,3,0.0
20241203,19,9,4,4116,,4.80,63,37.95,70,37.25,20:26,予選 1800m,6.87,-0.5,10.0,1,1,3,14.0,1,4,0.0
20241203,19,9,5,4563,,3.98,29,29.30,25,29.22,20:26,予選 1800m,6.86,-0.5,10.0,1,1,3,14.0,1,6,0.0
20241203,19,9,6,3572,,5.21,62,40.74,51,40.00,20:26,予選 1800m,6.88,0.0,10.0,1,1,3,14.0,1,5,0.0
20241203,19,10,1,4931,,6.56,14,28.57,17,27.52,20:58,予選特賞 1800m,6.81,-0.5,10.0,1,2,3,14.0,2,2,0.0
20241203,19,10,2,4761,,6.32,12,28.14,49,39.22,20:58,予選特賞 1800m,6.80,0.0,10.0,1,2,3,14.0,2,6,0.0
20241203,19,10,3,3432,,4.78,55,32.93,75,39.10,20:58,予選特賞 1800m,6.77,-0.5,10.0,1,2,3,14.0,2,3,0.0
20241203,19,10,4,5115,,5.07,42,26.71,53,27.89,20:58,予選特賞 1800m,6.79,0.0,10.0,1,2,3,14.0,2,1,1400.0
20241203,19,10,5,4725,,4.39,40,27.04,44,30.52,20:58,予選特賞 1800m,6.80,-0.5,10.0,1,2,3,14.0,2,5,0.0
20241203,19,10,6,5136,,6.13,69,44.23,21,25.85,20:58,予選特賞 1800m,6.77,-0.5,10.0,1,2,3,14.0,2,4,0.0
20241203,19,11,1,5017,,7.35,44,40.85,72,34.21,21:24,予選特選 1800m,6.76,-0.5,9.0,1,3,3,14.0,3,1,130.0
20241203,19,11,2,4636,,3.60,57,37.27,45,43.59,21:24,予選特選 1800m,6.83,-0.5,9.0,1,3,3,14.0,3,6,0.0
20241203,19,11,3,3717,,5.74,68,42.25,27,32.90,21:24,予選特選 1800m,6.78,-0.5,9.0,1,3,3,14.0,3,2,0.0
20241203,19,11,4,3333,,6.02,41,39.19,11,37.42,21:24,予選特選 1800m,6.82,-0.5,9.0,1,3,3,14.0,3,3,0.0
20241203,19,11,5,4779,,3.94,36,37.86,18,32.90,21:24,予選特選 1800m,6.75,-0.5,9.0,1,3,3,14.0,3,4,0.0
20241203,19,11,6,4506,,5.57,72,25.66,63,38.82,21:24,予選特選 1800m,6.87,-0.5,9.0,1,3,3,14.0,3,5,0.0
20241203,19,12,1,4239,,6.42,11,43.59,28,30.97,21:54,一般シーボー選 1800m,6.77,0.0,9.0,1,3,3,14.0,3,1,120.0
20241203,19,12,2,4230,,6.45,34,32.87,54,26.35,21:54,一般シーボー選 1800m,6.80,0.0,9.0,1,3,3,14.0,3,3,0.0
20241203,19,12,3,4614,,5.97,50,36.00,12,27.03,21:54,一般シーボー選 1800m,6.80,-0.5,9.0,1,3,3,14.0,3,4,0.0
20241203,19,12,4,4364,,7.07,73,33.58,24,32.26,21:54,一般シーボー選 1800m,6.80,0.0,9.0,1,3,3,14.0,3,6,0.0
20241203,19,12,5,3826,,5.84,21,41.06,66,37.18,21:54,一般シーボー選 1800m,6.76,-0.5,9.0,1,3,3,14.0,3,2,0.0
20241203,19,12,6,3961,,5.82,20,37.33,64,25.87,21:54,一般シーボー選 1800m,6.81,-0.5,9.0,1,3,3,14.0,3,5,0.0
20241203,20,1,1,4861,,5.32,13,0.00,24,42.06,15:20,予選 1800m,6.74,0.0,12.0,1,1,14,15.0,1,2,0.0
20241203,20,1,2,4111,,5.30,22,0.00,55,32.46,15:20,予選 1800m,6.91,0.0,12.0,1,1,14,15.0,1,3,0.0
20241203,20,1,3,4632,,5.03,16,0.00,51,46.67,15:20,予選 1800m,6.89,0.0,12.0,1,1,14,15.0,1,6,0.0
20241203,20,1,4,4035,,3.60,45,0.00,75,25.24,15:20,予選 1800m,6.86,0.0,12.0,1,1,14,15.0,1,1,1050.0
20241203,20,1,5,4641,,4.87,27,20.00,21,28.57,15:20,予選 1800m,6.85,-0.5,12.0,1,1,14,15.0,1,4,0.0
20241203,20,1,6,4568,,4.81,39,50.00,22,33.64,15:20,予選 1800m,6.80,0.0,12.0,1,1,14,15.0,1,5,0.0
20241203,20,2,1,3977,,4.17,29,0.00,67,28.97,15:49,予選 1800m,6.82,-0.5,15.0,1,4,14,15.0,4,1,180.0
20241203,20,2,2,4626,,3.59,49,0.00,38,34.31,15:49,予選 1800m,6.87,-0.5,15.0,1,4,14,15.0,4,6,0.0
20241203,20,2,3,3477,,3.89,1,16.67,27,40.95,15:49,予選 1800m,6.83,-0.5,15.0,1,4,14,15.0,4,4,0.0
20241203,20,2,4,4710,,5.85,46,0.00,65,32.61,15:49,予選 1800m,6.90,0.0,15.0,1,4,14,15.0,4,5,0.0
20241203,20,2,5,4910,,5.65,42,40.00,66,23.53,15:49,予選 1800m,6.83,0.0,15.0,1,4,14,15.0,4,3,0.0
20241203,20,2,6,3699,,5.46,53,0.00,31,25.23,15:49,予選 1800m,6.86,0.0,15.0,1,4,14,15.0,4,2,0.0
20241203,20,3,1,4638,,4.72,38,40.00,32,38.54,16:12,予選 1800m,6.80,0.0,15.0,1,4,14,15.0,4,1,350.0
20241203,20,3,2,3833,,6.86,11,0.00,71,38.00,16:12,予選 1800m,6.82,0.0,15.0,1,4,14,15.0,4,3,0.0
20241203,20,3,3,3543,,5.36,54,16.67,39,42.00,16:12,予選 1800m,6.78,0.0,15.0,1,4,14,15.0,4,2,0.0
20241203,20,3,4,4898,,3.97,48,42.86,58,40.95,16:12,予選 1800m,6.85,0.0,15.0,1,4,14,15.0,4,4,0.0
20241203,20,3,5,4637,,5.24,43,0.00,45,44.76,16:12,予選 1800m,6.89,-0.5,15.0,1,4,14,15.0,4,6,0.0
20241203,20,3,6,4652,,5.57,34,60.00,36,36.73,16:12,予選 1800m,6.81,1.0,15.0,1,4,14,15.0,4,5,0.0
20241203,20,4,1,4520,,5.49,18,20.00,29,27.68,16:39,予選 1800m,6.80,0.0,15.0,1,4,14,15.0,4,3,0.0
20241203,20,4,2,4424,,6.09,57,33.33,13,19.81,16:39,予選 1800m,6.73,-0.5,15.0,1,4,14,15.0,4,5,0.0
20241203,20,4,3,4067,,6.65,26,0.00,41,30.19,16:39,予選 1800m,6.79,0.0,15.0,1,4,14,15.0,4,1,200.0
20241203,20,4,4,5063,,4.57,30,0.00,30,36.67,16:39,予選 1800m,6.83,-0.5,15.0,1,4,14,15.0,4,4,0.0
20241203,20,4,5,4129,,4.76,31,0.00,18,25.69,16:39,予選 1800m,6.84,0.0,15.0,1,4,14,15.0,4,2,0.0
20241203,20,4,6,4798,,6.40,21,0.00,25,38.10,16:39,予選 1800m,6.94,-0.5,15.0,1,4,14,15.0,4,6,0.0
20241203,20,5,1,3422,,6.86,62,0.00,57,26.92,17:06,進入固定戦隊 1800m,6.85,0.0,15.0,1,4,14,15.0,4,1,110.0
20241203,20,5,2,4403,,5.74,61,0.00,23,33.02,17:06,進入固定戦隊 1800m,6.86,0.0,15.0,1,4,14,15.0,4,5,0.0
20241203,20,5,3,3736,,5.08,2,40.00,74,37.25,17:06,進入固定戦隊 1800m,6.79,-0.5,15.0,1,4,14,15.0,4,4,0.0
20241203,20,5,4,4704,,6.23,59,0.00,40,39.47,17:06,進入固定戦隊 1800m,6.86,0.0,15.0,1,4,14,15.0,4,2,0.0
20241203,20,5,5,4635,,4.76,60,0.00,11,28.97,17:06,進入固定戦隊 1800m,6.93,-0.5,15.0,1,4,14,15.0,4,6,0.0
20241203,20,5,6,4728,,4.39,37,20.00,68,30.97,17:06,進入固定戦隊 1800m,6.85,0.0,15.0,1,4,14,15.0,4,3,0.0
20241203,20,6,1,4880,,5.34,17,16.67,16,47.96,17:33,予選 1800m,6.91,0.0,14.0,1,2,14,15.0,2,4,0.0
20241203,20,6,2,4641,,4.87,27,20.00,21,28.57,17:33,予選 1800m,6.87,-0.5,14.0,1,2,14,15.0,2,6,0.0
20241203,20,6,3,4661,,5.47,5,20.00,72,34.02,17:33,予選 1800m,6.93,0.0,14.0,1,2,14,15.0,2,5,0.0
20241203,20,6,4,3838,,6.03,33,0.00,52,27.03,17:33,予選 1800m,6.87,-0.5,14.0,1,2,14,15.0,2,2,0.0
20241203,20,6,5,3497,,5.47,44,0.00,48,26.61,17:33,予選 1800m,6.90,-0.5,14.0,1,2,14,15.0,2,3,0.0
20241203,20,6,6,4571,,7.19,10,20.00,56,28.04,17:33,予選 1800m,6.70,3.0,14.0,1,2,14,15.0,2,1,240.0
20241203,20,7,1,4159,,6.15,12,0.00,50,36.11,18:06,予選 1800m,6.81,0.0,13.0,1,2,14,15.0,2,1,120.0
20241203,20,7,2,4296,,6.92,28,0.00,34,35.09,18:06,予選 1800m,6.85,0.0,13.0,1,2,14,15.0,2,2,0.0
20241203,20,7,3,4898,,3.97,48,42.86,58,40.95,18:06,予選 1800m,6.85,0.0,13.0,1,2,14,15.0,2,5,0.0
20241203,20,7,4,3811,,6.03,51,25.00,59,28.42,18:06,予選 1800m,6.84,-0.5,13.0,1,2,14,15.0,2,4,0.0
20241203,20,7,5,4111,,5.30,22,0.00,55,32.46,18:06,予選 1800m,6.93,0.0,13.0,1,2,14,15.0,2,6,0.0
20241203,20,7,6,4331,,6.17,23,60.00,73,33.01,18:06,予選 1800m,6.84,-0.5,13.0,1,2,14,15.0,2,3,0.0
20241203,20,8,1,3623,,7.67,6,0.00,20,32.38,18:34,エイトビート 1800m,6.82,-0.5,13.0,1,1,14,15.0,1,1,120.0
20241203,20,8,2,4798,,6.40,21,0.00,25,38.10,18:34,エイトビート 1800m,6.88,0.0,13.0,1,1,14,15.0,1,6,0.0
20241203,20,8,3,4214,,6.03,15,0.00,49,34.91,18:34,エイトビート 1800m,6.93,-0.5,13.0,1,1,14,15.0,1,3,0.0
20241203,20,8,4,4632,,5.03,16,0.00,51,46.67,18:34,エイトビート 1800m,6.98,-0.5,13.0,1,1,14,15.0,1,4,0.0
20241203,20,8,5,4439,,3.30,52,40.00,19,18.56,18:34,エイトビート 1800m,6.89,-0.5,13.0,1,1,14,15.0,1,5,0.0
20241203,20,8,6,3726,,4.77,4,16.67,44,48.08,18:34,エイトビート 1800m,6.90,-0.5,13.0,1,1,14,15.0,1,2,0.0
20241203,20,9,1,5037,,6.11,47,0.00,60,38.89,19:00,予選 1800m,6.88,-0.5,12.0,1,0,17,15.0,1,1,140.0
20241203,20,9,2,4652,,5.57,34,60.00,36,36.73,19:00,予選 1800m,6.81,0.5,12.0,1,0,17,15.0,1,3,0.0
20241203,20,9,3,4728,,4.39,37,20.00,68,30.97,19:00,予選 1800m,6.91,-0.5,12.0,1,0,17,15.0,1,6,0.0
20241203,20,9,4,4953,,6.69,14,0.00,63,25.00,19:00,予選 1800m,6.81,0.0,12.0,1,0,17,15.0,1,5,0.0
20241203,20,9,5,4424,,6.09,57,33.33,13,19.81,19:00,予選 1800m,6.71,-0.5,12.0,1,0,17,15.0,1,2,0.0
20241203,20,9,6,3477,,3.89,1,16.67,27,40.95,19:00,予選 1800m,6.86,-0.5,12.0,1,0,17,15.0,1,4,0.0
20241203,20,10,1,4910,,5.65,42,40.00,66,23.53,19:31,予選特賞 1800m,6.82,0.0,12.0,1,0,17,15.0,1,1,100.0
20241203,20,10,2,3838,,6.03,33,0.00,52,27.03,19:31,予選特賞 1800m,6.84,-0.5,12.0,1,0,17,15.0,1,2,0.0
20241203,20,10,3,4568,,4.81,39,50.00,22,33.64,19:31,予選特賞 1800m,6.82,-0.5,12.0,1,0,17,15.0,1,3,0.0
20241203,20,10,4,3543,,5.36,54,16.67,39,42.00,19:31,予選特賞 1800m,6.85,0.0,12.0,1,0,17,15.0,1,4,0.0
20241203,20,10,5,4520,,5.49,18,20.00,29,27.68,19:31,予選特賞 1800m,6.89,0.0,12.0,1,0,17,15.0,1,6,0.0
20241203,20,10,6,4403,,5.74,61,0.00,23,33.02,19:31,予選特賞 1800m,6.92,-0.5,12.0,1,0,17,15.0,1,5,0.0
20241203,20,11,1,4710,,5.85,46,0.00,65,32.61,20:08,予選特選 1800m,6.92,0.0,12.0,1,1,14,15.0,1,1,100.0
20241203,20,11,2,4637,,5.24,43,0.00,45,44.76,20:08,予選特選 1800m,6.96,-0.5,12.0,1,1,14,15.0,1,4,0.0
20241203,20,11,3,4704,,6.23,59,0.00,40,39.47,20:08,予選特選 1800m,6.89,0.0,12.0,1,1,14,15.0,1,2,0.0
20241203,20,11,4,4159,,6.15,12,0.00,50,36.11,20:08,予選特選 1800m,6.83,-0.5,12.0,1,1,14,15.0,1,5,0.0
20241203,20,11,5,4861,,5.32,13,0.00,24,42.06,20:08,予選特選 1800m,6.75,3.0,12.0,1,1,14,15.0,1,6,0.0
20241203,20,11,6,4661,,5.47,5,20.00,72,34.02,20:08,予選特選 1800m,6.89,0.0,12.0,1,1,14,15.0,1,3,0.0
20241203,20,12,1,4296,,6.92,28,0.00,34,35.09,20:36,ドリーム戦 1800m,6.79,0.0,12.0,1,1,14,15.0,1,1,150.0
20241203,20,12,2,3623,,7.67,6,0.00,20,32.38,20:36,ドリーム戦 1800m,6.84,-0.5,12.0,1,1,14,15.0,1,4,0.0
20241203,20,12,3,3422,,6.86,62,0.00,57,26.92,20:36,ドリーム戦 1800m,6.86,0.0,12.0,1,1,14,15.0,1,6,0.0
20241203,20,12,4,4571,,7.19,10,20.00,56,28.04,20:36,ドリーム戦 1800m,6.68,3.0,12.0,1,1,14,15.0,1,2,0.0
20241203,20,12,5,4067,,6.65,26,0.00,41,30.19,20:36,ドリーム戦 1800m,6.80,0.0,12.0,1,1,14,15.0,1,5,0.0
20241203,20,12,6,3833,,6.86,11,0.00,71,38.00,20:36,ドリーム戦 1800m,6.87,0.0,12.0,1,1,14,15.0,1,3,0.0
20241203,22,1,1,3562,,6.37,72,30.53,145,31.51,11:03,カタメン１一般 1800m,6.93,-0.5,14.0,1,3,8,15.0,3,4,0.0
20241203,22,1,2,3519,,4.62,31,37.10,110,30.52,11:03,カタメン１一般 1800m,7.00,-0.5,14.0,1,3,8,15.0,3,3,0.0
20241203,22,1,3,3906,,3.75,67,34.46,166,36.36,11:03,カタメン１一般 1800m,6.98,-0.5,14.0,1,3,8,15.0,3,1,3120.0
20241203,22,1,4,3955,,5.46,70,36.81,154,29.38,11:03,カタメン１一般 1800m,6.97,-0.5,14.0,1,3,8,15.0,3,5,0.0
20241203,22,1,5,3807,,4.65,11,27.50,174,27.03,11:03,カタメン１一般 1800m,6.96,-0.5,14.0,1,3,8,15.0,3,2,0.0
20241203,22,1,6,5338,,1.74,36,39.04,113,32.08,11:03,カタメン１一般 1800m,6.97,-0.5,14.0,1,3,8,15.0,3,6,0.0
20241203,22,2,1,3690,,4.95,12,27.22,146,40.25,11:33,一般 1800m,6.93,0.0,15.0,1,3,8,15.0,3,1,310.0
20241203,22,2,2,4835,,4.81,43,34.21,162,30.19,11:33,一般 1800m,6.94,-0.5,15.0,1,3,8,15.0,3,4,0.0
20241203,22,2,3,3843,,4.74,45,32.93,153,30.46,11:33,一般 1800m,6.91,0.0,15.0,1,3,8,15.0,3,3,0.0
20241203,22,2,4,5284,,1.93,59,35.67,139,36.25,11:33,一般 1800m,6.82,-0.5,15.0,1,3,8,15.0,3,6,0.0
20241203,22,2,5,3712,,5.13,63,24.64,173,32.24,11:33,一般 1800m,6.86,0.0,15.0,1,3,8,15.0,3,2,0.0
20241203,22,2,6,3713,,5.75,64,37.16,119,34.97,11:33,一般 1800m,6.94,0.0,15.0,1,3,8,15.0,3,5,0.0
20241203,22,3,1,3075,,4.73,22,39.41,106,40.52,12:03,カタメン３一般 1800m,6.95,0.0,15.0,1,3,8,15.0,3,6,0.0
20241203,22,3,2,4411,,4.79,25,35.87,117,33.33,12:03,カタメン３一般 1800m,6.88,0.0,15.0,1,3,8,15.0,3,2,0.0
20241203,22,3,3,4189,,5.74,56,20.49,133,40.26,12:03,カタメン３一般 1800m,6.91,-0.5,15.0,1,3,8,15.0,3,1,300.0
20241203,22,3,4,4268,,3.74,48,35.96,143,32.08,12:03,カタメン３一般 1800m,6.92,0.0,15.0,1,3,8,15.0,3,4,0.0
20241203,22,3,5,3761,,4.80,53,29.93,130,28.93,12:03,カタメン３一般 1800m,6.94,-0.5,15.0,1,3,8,15.0,3,5,0.0
20241203,22,3,6,5014,,5.07,33,26.25,115,28.29,12:03,カタメン３一般 1800m,6.90,-0.5,15.0,1,3,8,15.0,3,3,0.0
20241203,22,4,1,3788,,7.36,62,20.29,134,27.70,12:33,一般 1800m,6.90,-0.5,15.0,1,3,8,15.0,3,1,110.0
20241203,22,4,2,3863,,4.10,32,34.24,149,35.09,12:33,一般 1800m,6.90,0.0,15.0,1,3,8,15.0,3,2,0.0
20241203,22,4,3,3306,,4.54,15,29.51,148,41.06,12:33,一般 1800m,6.86,-0.5,15.0,1,3,8,15.0,3,4,0.0
20241203,22,4,4,3687,,3.80,34,34.08,135,34.62,12:33,一般 1800m,6.95,-0.5,15.0,1,3,8,15.0,3,3,0.0
20241203,22,4,5,3282,,4.44,71,35.58,112,32.89,12:33,一般 1800m,6.97,-0.5,15.0,1,3,8,15.0,3,5,0.0
20241203,22,4,6,4574,,4.60,75,28.14,122,28.10,12:33,一般 1800m,6.96,-0.5,15.0,1,3,8,15.0,3,6,0.0
20241203,22,5,1,3401,,4.88,26,33.56,164,34.71,13:00,一般 1800m,7.00,-0.5,15.0,1,3,8,15.0,3,1,200.0
20241203,22,5,2,3881,,4.37,29,36.53,160,31.65,13:00,一般 1800m,6.93,0.0,15.0,1,3,8,15.0,3,3,0.0
20241203,22,5,3,4193,,5.72,21,33.33,132,26.62,13:00,一般 1800m,6.99,-0.5,15.0,1,3,8,15.0,3,4,0.0
20241203,22,5,4,4139,,4.45,46,31.03,158,34.64,13:00,一般 1800m,6.96,0.0,15.0,1,3,8,15.0,3,5,0.0
20241203,22,5,5,5338,,1.74,36,39.04,113,32.08,13:00,一般 1800m,6.95,-0.5,15.0,1,3,8,15.0,3,6,0.0
20241203,22,5,6,3946,,6.98,69,26.74,137,36.36,13:00,一般 1800m,6.92,-0.5,15.0,1,3,8,15.0,3,2,0.0
20241203,22,6,1,3527,,5.30,50,31.36,102,31.45,13:27,一般 1800m,6.95,0.0,15.0,1,3,8,15.0,3,1,260.0
20241203,22,6,2,3808,,3.82,14,33.49,165,33.75,13:27,一般 1800m,6.95,-0.5,15.0,1,3,8,15.0,3,4,0.0
20241203,22,6,3,3712,,5.13,63,24.64,173,32.24,13:27,一般 1800m,6.88,0.0,15.0,1,3,8,15.0,3,2,0.0
20241203,22,6,4,3554,,6.57,19,34.38,120,37.28,13:27,一般 1800m,6.83,-0.5,15.0,1,3,8,15.0,3,3,0.0
20241203,22,6,5,3955,,5.46,70,36.81,154,29.38,13:27,一般 1800m,6.97,-0.5,15.0,1,3,8,15.0,3,6,0.0
20241203,22,6,6,5351,,1.64,28,38.51,128,25.83,13:27,一般 1800m,6.96,0.0,15.0,1,3,8,15.0,3,5,0.0
20241203,22,7,1,3873,,5.95,47,31.03,131,26.92,13:55,一般 1800m,6.99,0.0,15.0,1,3,8,15.0,3,1,100.0
20241203,22,7,2,3906,,3.75,67,34.46,166,36.36,13:55,一般 1800m,6.97,-0.5,15.0,1,3,8,15.0,3,6,0.0
20241203,22,7,3,5014,,5.07,33,26.25,115,28.29,13:55,一般 1800m,6.92,-0.5,15.0,1,3,8,15.0,3,2,0.0
20241203,22,7,4,3843,,4.74,45,32.93,153,30.46,13:55,一般 1800m,6.92,0.0,15.0,1,3,8,15.0,3,3,0.0
20241203,22,7,5,3713,,5.75,64,37.16,119,34.97,13:55,一般 1800m,6.95,0.0,15.0,1,3,8,15.0,3,4,0.0
